ID,False_ID,LON,LAT,Species_Na,Family,Vegetation,Life_Form,No_of_Indi
4564,1-And-355,92.61352778,11.69780556,Semecarpus prainii,Anacardiaceae,Mangrove,T,8
4574,1-And-355,92.61352778,11.69780556,Semecarpus prainii,Anacardiaceae,Mangrove,T,2
2,1-And-1,92.76544444,12.16533333,Semecarpus prainii,Anacardiaceae,Rhizophora,T,1
5425,1-And-39,93.86184804,6.81914054,Semecarpus prainii,Anacardiaceae,Rhizophora,T,1
5440,1-And-39,93.86184804,6.81914054,Semecarpus prainii,Anacardiaceae,Rhizophora,T,1
2957,1-And-270,92.93190307,12.46974914,Sonneratia alba,Lythraceae,Mangrove,T,1
58845,1-Nic-502,93.86255556,6.816388889,Spondias pinnata,Anacardiaceae,Littoral Swamp,T,1
58854,1-Nic-502,93.86255556,6.816388889,Spondias pinnata,Anacardiaceae,Littoral Swamp,T,1
58539,1-Nic-37,93.83938545,6.770145774,Spondias pinnata,Anacardiaceae,Lowland swamp,T,1
3,1-And-1,92.76544444,12.16533333,Spondias pinnata,Anacardiaceae,Rhizophora,T,1
1670,1-And-221,92.85019444,12.86419444,Stachyphrynium placentarium,Marantaceae,Mangrove,H,6
1685,1-And-222,92.84825,12.86038889,Stachyphrynium placentarium,Marantaceae,Mangrove,H,1
3637,1-And-31,92.80278045,12.13192262,Staurogyne lanceolata,Acanthaceae,Mangrove,H,7
780,1-And-126,93.04730429,11.83915955,Staurogyne lanceolata,Acanthaceae,Rhizophora,H,10
792,1-And-126,93.04730429,11.83915955,Staurogyne lanceolata,Acanthaceae,Rhizophora,H,1
5433,1-And-39,93.86184804,6.81914054,Staurogyne lanceolata,Acanthaceae,Rhizophora,H,2
5005,1-And-371,92.73314547,11.69898553,Staurogyne obtusa,Acanthaceae,Avicennia,H,3
59401,1-Nic-520,93.85222222,6.818277778,Stephania japonica,Menispermaceae,Littoral Swamp,C,1
8650,1-And-601,92.57286111,10.80094665,Sterculia guttata,Sterculiaceae,Littoral Swamp,T,1
8668,1-And-601,92.57286111,10.80094665,Sterculia guttata,Sterculiaceae,Littoral Swamp,T,14
8737,1-And-604,92.53820467,10.53271642,Sterculia guttata,Sterculiaceae,Littoral Swamp,T,1
8763,1-And-605,92.4870165,10.51861259,Sterculia guttata,Sterculiaceae,Littoral Swamp,T,1
8764,1-And-605,92.4870165,10.51861259,Sterculia villosa,Sterculiaceae,Littoral Swamp,T,1
8786,1-And-606,92.50716667,10.51374617,Sterculia villosa,Sterculiaceae,Littoral Swamp,T,1
8836,1-And-608,92.42000365,10.60898788,Sterculia villosa,Sterculiaceae,Littoral Swamp,T,1
8975,1-And-612,92.46378793,10.85941388,Sterculia villosa,Sterculiaceae,Littoral Swamp,T,1
10005,1-And-638,92.46770231,10.53464675,Sterculia villosa,Sterculiaceae,Littoral Swamp,T,1
10017,1-And-638,92.46770231,10.53464675,Sterculia villosa,Sterculiaceae,Littoral Swamp,T,12
4428,1-And-348,92.64855556,11.644,Sterculia villosa,Sterculiaceae,Mangrove,T,1
5337,1-And-386,92.724,12.10219444,Sterculia villosa,Sterculiaceae,Mangrove,T,1
7912,1-And-531,92.79564025,12.90798919,Sterculia villosa,Sterculiaceae,Mangrove,T,1
797,1-And-126,93.04730429,11.83915955,Sterculia villosa,Sterculiaceae,Rhizophora,T,1
3844,1-And-317,92.54945387,11.5617699,Sterculia villosa,Sterculiaceae,Rhizophora,T,3
4004,1-And-328,92.53766667,11.58425,Sterculia villosa,Sterculiaceae,Rhizophora,T,1
4974,1-And-37,93.83938545,6.770145774,Sterculia villosa,Sterculiaceae,Rhizophora,T,1
8738,1-And-604,92.53820467,10.53271642,Streblus asper,Moraceae,Littoral Swamp,T,1
8746,1-And-604,92.53820467,10.53271642,Streblus asper,Moraceae,Littoral Swamp,T,5
3379,1-And-294,92.78981826,12.32293373,Streblus asper,Moraceae,Mangrove,T,1
5016,1-And-371,92.73314547,11.69898553,Streblus taxoides,Moraceae,Avicennia,T,2
58622,1-Nic-42,93.91141369,7.032599437,Streblus taxoides,Moraceae,Littoral Swamp,T,1
4975,1-And-37,93.83938545,6.770145774,Striga asiatica,Scorphulariaceae,Rhizophora,T,1
10345,1-And-71,92.75241667,12.24408333,Striga asiatica,Scorphulariaceae,Rhizophora,T,1
58638,1-Nic-42,93.91141369,7.032599437,Strychnos andamanensis,Loganiaceae,Littoral Swamp,C,1
59538,1-Nic-55,92.78252778,12.25444444,Strychnos wallichiana,Loganiaceae,Syzigium swamp,C,1
776,1-And-126,93.04730429,11.83915955,Syzygium andamanicum,Myrtaceae,Rhizophora,T,1
4976,1-And-37,93.83938545,6.770145774,Syzygium andamanicum,Myrtaceae,Rhizophora,T,1
5426,1-And-39,93.86184804,6.81914054,Syzygium andamanicum,Myrtaceae,Rhizophora,T,1
5441,1-And-39,93.86184804,6.81914054,Syzygium cumini,Myrtaceae,Rhizophora,T,16
4346,1-And-343,92.62808459,11.43994305,Syzygium kurzii,Myrtaceae,Rhizophora,T,1
5448,1-And-39,93.86184804,6.81914054,Syzygium manii,Myrsinaceae,Rhizophora,T,14
58596,1-Nic-41,93.91160813,7.032627214,Syzygium samarangense,Myrtaceae,Littoral Swamp,T,21
58623,1-Nic-42,93.91141369,7.032599437,Syzygium samarangense,Myrtaceae,Littoral Swamp,T,1
58639,1-Nic-42,93.91141369,7.032599437,Syzygium samarangense,Myrtaceae,Littoral Swamp,T,5
59389,1-Nic-520,93.85222222,6.818277778,Syzygium samarangense,Myrtaceae,Littoral Swamp,T,1
59458,1-Nic-523,93.39619178,7.995731012,Syzygium samarangense,Myrtaceae,Littoral Swamp,T,4
59545,1-Nic-56,93.64582756,7.121034961,Syzygium samarangense,Myrtaceae,Littoral Swamp,T,1
59568,1-Nic-56,93.64582756,7.121034961,Syzygium samarangense,Myrtaceae,Littoral Swamp,T,11
58525,1-Nic-37,93.83938545,6.770145774,Syzygium samarangense,Myrtaceae,Lowland swamp,T,1
4548,1-And-355,92.61352778,11.69780556,Syzygium samarangense,Myrtaceae,Mangrove,T,1
4565,1-And-355,92.61352778,11.69780556,Syzygium samarangense,Myrtaceae,Mangrove,T,2
527,1-And-118,93.05612671,11.84197222,Syzygium samarangense,Myrtaceae,Rhizophora,T,4
3824,1-And-316,92.5411913,11.56309929,Syzygium samarangense,Myrtaceae,Rhizophora,T,1
3841,1-And-317,92.54945387,11.5617699,Syzygium samarangense,Myrtaceae,Rhizophora,T,1
3849,1-And-317,92.54945387,11.5617699,Syzygium samarangense,Myrtaceae,Rhizophora,T,4
3997,1-And-327,92.53766667,11.58425,Syzygium samarangense,Myrtaceae,Rhizophora,T,1
4005,1-And-328,92.53766667,11.58425,Syzygium samarangense,Myrtaceae,Rhizophora,T,1
4364,1-And-343,92.62808459,11.43994305,Syzygium samarangense,Myrtaceae,Rhizophora,T,6
59497,1-Nic-54,93.33388889,7.948111111,Syzygium samarangense,Myrtaceae,Rhizophora,T,1
59505,1-Nic-54,93.33388889,7.948111111,Syzygium samarangense,Myrtaceae,Rhizophora,T,6
59516,1-Nic-55,92.78252778,12.25444444,Syzygium samarangense,Myrtaceae,Syzigium swamp,T,1
59528,1-Nic-55,92.78252778,12.25444444,Syzygium samarangense,Myrtaceae,Syzigium swamp,T,10
5020,1-And-371,92.73314547,11.69898553,Tabernaemontana alternifolia,Apocynaceae,Avicennia,T,10
59459,1-Nic-523,93.39619178,7.995731012,Tabernaemontana alternifolia,Acanthaceae,Littoral Swamp,T,1
59452,1-Nic-523,93.39619178,7.995731012,Tabernaemontana alternifolia,Apocynaceae,Littoral Swamp,T,1
59554,1-Nic-56,93.64582756,7.121034961,Tabernaemontana alternifolia,Apocynaceae,Littoral Swamp,T,5
8765,1-And-605,92.4870165,10.51861259,Tabernaemontana alternifolia,Apocynaceae,Littoral Swamp,T,1
8781,1-And-605,92.4870165,10.51861259,Tabernaemontana alternifolia,Apocynaceae,Littoral Swamp,T,6
1627,1-And-219,92.87647222,12.88469444,Tabernaemontana alternifolia,Apocynaceae,Mangrove,T,1
1634,1-And-219,92.87647222,12.88469444,Tabernaemontana alternifolia,Apocynaceae,Mangrove,T,2
2955,1-And-27,92.81229143,12.12951578,Tabernaemontana alternifolia,Apocynaceae,Mangrove,T,2
3878,1-And-320,92.59136111,11.56811111,Tabernaemontana alternifolia,Apocynaceae,Rhizophora,T,5
3894,1-And-321,92.59138889,11.56805556,Tabernaemontana alternifolia,Apocynaceae,Rhizophora,T,1
4977,1-And-37,93.83938545,6.770145774,Tabernaemontana alternifolia,Apocynaceae,Rhizophora,T,1
4990,1-And-37,93.83938545,6.770145774,Tabernaemontana alternifolia,Apocynaceae,Rhizophora,T,1
5442,1-And-39,93.86184804,6.81914054,Tabernaemontana alternifolia,Apocynaceae,Rhizophora,T,9
5445,1-And-39,93.86184804,6.81914054,Tabernaemontana alternifolia,Apocynaceae,Rhizophora,T,9
10346,1-And-71,92.75241667,12.24408333,Tabernaemontana alternifolia,Apocynaceae,Rhizophora,T,1
10360,1-And-71,92.75241667,12.24408333,Tabernaemontana alternifolia,Apocynaceae,Rhizophora,T,3
5000,1-And-371,92.73314547,11.69898553,Tectona grandis,Verbanaceae,Avicennia,T,1
1621,1-And-219,92.87647222,12.88469444,Tectona grandis,Verbanaceae,Mangrove,T,1
1669,1-And-221,92.85019444,12.86419444,Tectona grandis,Verbanaceae,Mangrove,T,1
1676,1-And-221,92.85019444,12.86419444,Tectona grandis,Verbanaceae,Mangrove,T,5
4,1-And-1,92.76544444,12.16533333,Tectona grandis,Verbanaceae,Rhizophora,T,1
8739,1-And-604,92.53820467,10.53271642,Terminalia bialata,Combretaceae,Littoral Swamp,T,1
8751,1-And-604,92.53820467,10.53271642,Terminalia bialata,Combretaceae,Littoral Swamp,T,4
58846,1-Nic-502,93.86255556,6.816388889,Terminalia bialata,Combretaceae,Littoral Swamp,T,1
59402,1-Nic-520,93.85222222,6.818277778,Terminalia bialata,Combretaceae,Littoral Swamp,T,1
59453,1-Nic-523,93.39619178,7.995731012,Terminalia bialata,Combretaceae,Littoral Swamp,T,1
58668,1-Nic-43,93.90684509,7.02976304,Terminalia bialata,Combretaceae,Lowland swamp,T,1
528,1-And-118,93.05612671,11.84197222,Terminalia bialata,Combretaceae,Rhizophora,T,2
777,1-And-126,93.04730429,11.83915955,Terminalia bialata,Combretaceae,Rhizophora,T,1
4986,1-And-37,93.83938545,6.770145774,Terminalia bialata,Combretaceae,Rhizophora,T,1
8714,1-And-603,92.54334435,10.53684878,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
8718,1-And-603,92.54334435,10.53684878,Terminalia catappa,Combretaceae,Littoral Swamp,T,100
8727,1-And-603,92.54334435,10.53684878,Terminalia catappa,Combretaceae,Littoral Swamp,T,8
8740,1-And-604,92.53820467,10.53271642,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
8766,1-And-605,92.4870165,10.51861259,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
8773,1-And-605,92.4870165,10.51861259,Terminalia catappa,Combretaceae,Littoral Swamp,T,6
8837,1-And-608,92.42000365,10.60898788,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
8839,1-And-608,92.42000365,10.60898788,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
8848,1-And-608,92.42000365,10.60898788,Terminalia catappa,Combretaceae,Littoral Swamp,T,3
8857,1-And-608,92.42000365,10.60898788,Terminalia catappa,Combretaceae,Littoral Swamp,T,12
8983,1-And-612,92.46378793,10.85941388,Terminalia catappa,Combretaceae,Littoral Swamp,T,2
8988,1-And-612,92.46378793,10.85941388,Terminalia catappa,Combretaceae,Littoral Swamp,T,6
9174,1-And-617,92.59197456,10.67945188,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
9175,1-And-617,92.59197456,10.67945188,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
9181,1-And-617,92.59197456,10.67945188,Terminalia catappa,Combretaceae,Littoral Swamp,T,10
9182,1-And-617,92.59197456,10.67945188,Terminalia catappa,Combretaceae,Littoral Swamp,T,5
9190,1-And-617,92.59197456,10.67945188,Terminalia catappa,Combretaceae,Littoral Swamp,T,12
10006,1-And-638,92.46770231,10.53464675,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
10008,1-And-638,92.46770231,10.53464675,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
58597,1-Nic-41,93.91160813,7.032627214,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
58624,1-Nic-42,93.91141369,7.032599437,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
58640,1-Nic-42,93.91141369,7.032599437,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
58855,1-Nic-502,93.86255556,6.816388889,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
59390,1-Nic-520,93.85222222,6.818277778,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
59403,1-Nic-520,93.85222222,6.818277778,Terminalia catappa,Combretaceae,Littoral Swamp,T,1
58669,1-Nic-43,93.90684509,7.02976304,Terminalia catappa,Combretaceae,Lowland swamp,T,4
4429,1-And-348,92.64855556,11.644,Terminalia catappa,Combretaceae,Mangrove,T,1
4461,1-And-350,92.65988889,11.82608333,Terminalia catappa,Combretaceae,Mangrove,T,1
7913,1-And-531,92.79564025,12.90798919,Terminalia catappa,Combretaceae,Mangrove,T,1
58322,1-Nic-27,93.88044566,7.104000423,Terminalia catappa,Combretaceae,Mangrove,T,1
778,1-And-126,93.04730429,11.83915955,Terminalia catappa,Combretaceae,Rhizophora,T,1
799,1-And-126,93.04730429,11.83915955,Terminalia catappa,Combretaceae,Rhizophora,T,2
806,1-And-126,93.04730429,11.83915955,Terminalia catappa,Combretaceae,Rhizophora,T,2
3825,1-And-316,92.5411913,11.56309929,Terminalia catappa,Combretaceae,Rhizophora,T,1
4348,1-And-343,92.62808459,11.43994305,Terminalia catappa,Combretaceae,Rhizophora,T,1
4358,1-And-343,92.62808459,11.43994305,Terminalia catappa,Combretaceae,Rhizophora,T,1
4365,1-And-343,92.62808459,11.43994305,Terminalia catappa,Combretaceae,Rhizophora,T,2
8949,1-And-611,92.39313889,10.77886111,Terminalia catappa,Combretaceae,Rhizophora,T,1
10347,1-And-71,92.75241667,12.24408333,Terminalia catappa,Combretaceae,Rhizophora,T,1
59498,1-Nic-54,93.33388889,7.948111111,Terminalia catappa,Combretaceae,Rhizophora,T,1
59624,1-Nic-8,93.51222222,8.036083333,Terminalia catappa,Combretaceae,Rhizophora,T,1
59634,1-Nic-8,93.51222222,8.036083333,Terminalia catappa,Combretaceae,Rhizophora,T,1
59546,1-Nic-56,93.64582756,7.121034961,Terminalia citrina,Combretaceae,Littoral Swamp,T,1
59623,1-Nic-8,93.51222222,8.036083333,Terminalia citrina,Combretaceae,Rhizophora,T,1
8838,1-And-608,92.42000365,10.60898788,Terminalia manii,Combretaceae,Littoral Swamp,T,1
8847,1-And-608,92.42000365,10.60898788,Terminalia manii,Combretaceae,Littoral Swamp,T,12
8856,1-And-608,92.42000365,10.60898788,Terminalia manii,Combretaceae,Littoral Swamp,T,10
10007,1-And-638,92.46770231,10.53464675,Terminalia manii,Combretaceae,Littoral Swamp,T,1
798,1-And-126,93.04730429,11.83915955,Terminalia manii,Combretaceae,Rhizophora,T,5
4347,1-And-343,92.62808459,11.43994305,Terminalia manii,Combretaceae,Rhizophora,T,1
4978,1-And-37,93.83938545,6.770145774,Terminalia manii,Combretaceae,Rhizophora,T,1
4987,1-And-37,93.83938545,6.770145774,Terminalia manii,Combretaceae,Rhizophora,T,1
5427,1-And-39,93.86184804,6.81914054,Terminalia manii,Combretaceae,Rhizophora,T,1
10348,1-And-71,92.75241667,12.24408333,Ternstroemia wallichiana,Ternstroemiaceae,Rhizophora,T,1
8741,1-And-604,92.53820467,10.53271642,Tetrameles nudiflora,Tetrameliaceae,Littoral Swamp,T,1
8976,1-And-612,92.46378793,10.85941388,Tetrameles nudiflora,Tetrameliaceae,Littoral Swamp,T,1
58526,1-Nic-37,93.83938545,6.770145774,Tetrameles nudiflora,Datiscaceae,Lowland swamp,T,1
10349,1-And-71,92.75241667,12.24408333,Tetrameles nudiflora,Tetrameliaceae,Rhizophora,T,1
59418,1-Nic-520,93.85222222,6.818277778,Tetrastigma lanceolarium,Vitaceae,Littoral Swamp,C,1
8651,1-And-601,92.57286111,10.80094665,Thespesia populnea,Malvaceae,Littoral Swamp,T,1
8840,1-And-608,92.42000365,10.60898788,Thespesia populnea,Malvaceae,Littoral Swamp,T,1
9176,1-And-617,92.59197456,10.67945188,Thespesia populnea,Malvaceae,Littoral Swamp,T,1
9183,1-And-617,92.59197456,10.67945188,Thespesia populnea,Malvaceae,Littoral Swamp,T,6
9191,1-And-617,92.59197456,10.67945188,Thespesia populnea,Malvaceae,Littoral Swamp,T,8
2956,1-And-27,92.81229143,12.12951578,Thespesia populnea,Malvaceae,Mangrove,T,6
3348,1-And-29,92.80900556,12.13426635,Thespesia populnea,Malvaceae,Mangrove,T,3
3354,1-And-29,92.80900556,12.13426635,Thespesia populnea,Malvaceae,Mangrove,T,6
8927,1-And-610,92.38632564,10.78439658,Thespesia populnea,Malvaceae,Mangrove,T,1
8950,1-And-611,92.39313889,10.77886111,Thespesia populnea,Malvaceae,Rhizophora,T,1
8965,1-And-611,92.39313889,10.77886111,Thespesia populnea,Malvaceae,Rhizophora,T,4
59393,1-Nic-520,93.85222222,6.818277778,Thottea tomentosa,Aristolochiaceae,Littoral Swamp,H,3
59391,1-Nic-520,93.85222222,6.818277778,Tournefortia argentea,Boraginaceae,Littoral Swamp,T,1
59547,1-Nic-56,93.64582756,7.121034961,Tournefortia argentea,Boraginaceae,Littoral Swamp,T,1
59635,1-Nic-8,93.51222222,8.036083333,Uvaria cordata,Fabaceae,Rhizophora,C,1
7914,1-And-531,92.79564025,12.90798919,Wrightia tinctoria,Apocynaceae,Mangrove,T,1
4430,1-And-348,92.64855556,11.644,Xanthophyllum andamanicum,Polygalaceae,Mangrove,T,1
5338,1-And-386,92.724,12.10219444,Xanthophyllum andamanicum,Polygalaceae,Mangrove,T,1
516,1-And-118,93.05612671,11.84197222,Xanthophyllum andamanicum,Polygalaceae,Rhizophora,T,1
2958,1-And-270,92.93190307,12.46974914,Xylocarpus granatum,Meliaceae,Mangrove,T,1
3084,1-And-278,92.89687017,12.45467274,Xylocarpus granatum,Meliaceae,Mangrove,T,1
4407,1-And-347,92.64838889,11.64338889,Xylocarpus granatum,Meliaceae,Mangrove,T,1
4450,1-And-349,92.64861111,11.64647222,Xylocarpus granatum,Meliaceae,Mangrove,T,1
4462,1-And-350,92.65988889,11.82608333,Xylocarpus granatum,Meliaceae,Mangrove,T,1
4538,1-And-354,92.61380556,11.71863889,Xylocarpus granatum,Meliaceae,Mangrove,T,1
8928,1-And-610,92.38632564,10.78439658,Xylocarpus granatum,Meliaceae,Mangrove,T,1
4404,1-And-346,92.68925947,11.61435986,Xylocarpus granatum,Meliaceae,Rhizophora,T,1
3651,1-And-310,92.71202853,11.79844243,Xylocarpus granatum,Meliaceae,Xylocarpus,T,1
59651,1-Nic-8,93.51222222,8.036083333,Ziziphus oenopolia,Rhamnaceae,Rhizophora,C,2
