ID,False_ID,Island,LON,LAT,Species_Na,Family,Vegetation,Life_Form,No_of_Indi
243,1-And-108,Andaman,93.0438,12.1260,Sterculia villosa,Sterculiaceae,Andaman tropical evergreen,T,1
248,1-And-108,Andaman,93.0438,12.1260,Pterospermum acerifolium,Sterculiaceae,Andaman tropical evergreen,T,4
249,1-And-108,Andaman,93.0438,12.1260,Sterculia villosa,Sterculiaceae,Andaman tropical evergreen,T,1
233,1-And-108,Andaman,93.0438,12.1260,Celtis timorensis,Ulmaceae,Andaman tropical evergreen,T,1
263,1-And-11,Andaman,92.7946,12.2027,Amorphophallus longistylus,Araceae,Tectona,H,1
260,1-And-11,Andaman,92.7946,12.2027,Terminalia bialata,Combretaceae,Tectona,T,1
261,1-And-11,Andaman,92.7946,12.2027,Terminalia catappa,Combretaceae,Tectona,T,1
272,1-And-11,Andaman,92.7946,12.2027,Terminalia bialata,Combretaceae,Tectona,T,1
268,1-And-11,Andaman,92.7946,12.2027,Scleria terrestris,Cyperaceae,Tectona,H,2
254,1-And-11,Andaman,92.7946,12.2027,Diospyros marmorata,Ebenaceae,Tectona,T,1
270,1-And-11,Andaman,92.7946,12.2027,Diospyros variegata,Ebenaceae,Tectona,T,3
274,1-And-11,Andaman,92.7946,12.2027,Diospyros pyrrhocarpa,Ebenaceae,Tectona,T,8
253,1-And-11,Andaman,92.7946,12.2027,Bischofia javanica,Euphorbiaceae,Tectona,T,1
256,1-And-11,Andaman,92.7946,12.2027,Mallotus actinoneurus,Euphorbiaceae,Tectona,T,1
257,1-And-11,Andaman,92.7946,12.2027,Mallotus repandus,Euphorbiaceae,Tectona,T,1
266,1-And-11,Andaman,92.7946,12.2027,Hyptis capitata,Lamiaceae,Tectona,H,6
273,1-And-11,Andaman,92.7946,12.2027,Leea indica,Leeaceae,Tectona,S,39
255,1-And-11,Andaman,92.7946,12.2027,Lagerstroemia hypoleuca,Lythraceae,Tectona,T,1
265,1-And-11,Andaman,92.7946,12.2027,Cyrtococcum trigonum,Poaceae,Tectona,H,10
267,1-And-11,Andaman,92.7946,12.2027,Oplismenus compositus,Poaceae,Tectona,H,1
258,1-And-11,Andaman,92.7946,12.2027,Neonauclea gageana,Rubiaceae,Tectona,T,1
259,1-And-11,Andaman,92.7946,12.2027,Mitragyna parvifolia,Rubiaceae,Tectona,T,1
269,1-And-11,Andaman,92.7946,12.2027,Atalantia monophylla,Rutaceae,Tectona,T,1
271,1-And-11,Andaman,92.7946,12.2027,Pterygota alata,Sterculiaceae,Tectona,T,2
262,1-And-11,Andaman,92.7946,12.2027,Tetrameles nudiflora,Tetrameliaceae,Tectona,T,1
264,1-And-11,Andaman,92.7946,12.2027,Cheilocostus speciosus,Zingiberaceae,Tectona,H,5
279,1-And-110,Andaman,93.0410,12.0526,Dracaena spicata,Agavaceae,Tropical Moist deciduous,T,1
291,1-And-110,Andaman,93.0410,12.0526,Calamus viminalis,Arecaceae,Tropical Moist deciduous,S,5
298,1-And-110,Andaman,93.0410,12.0526,Calamus viminalis,Arecaceae,Tropical Moist deciduous,S,5
277,1-And-110,Andaman,93.0410,12.0526,Diospyros pilosiuscula,Ebenaceae,Tropical Moist deciduous,T,1
278,1-And-110,Andaman,93.0410,12.0526,Diospyros pyrrhocarpa,Ebenaceae,Tropical Moist deciduous,T,1
302,1-And-110,Andaman,93.0410,12.0526,Diospyros pyrrhocarpa,Ebenaceae,Tropical Moist deciduous,T,6
282,1-And-110,Andaman,93.0410,12.0526,Macaranga peltata,Euphorbiaceae,Tropical Moist deciduous,T,1
283,1-And-110,Andaman,93.0410,12.0526,Macaranga tanarius,Euphorbiaceae,Tropical Moist deciduous,T,1
293,1-And-110,Andaman,93.0410,12.0526,Leea indica,Leeaceae,Tropical Moist deciduous,S,15
299,1-And-110,Andaman,93.0410,12.0526,Leea guineense,Leeaceae,Tropical Moist deciduous,T,10
281,1-And-110,Andaman,93.0410,12.0526,Lagerstroemia hypoleuca,Lythraceae,Tropical Moist deciduous,T,1
275,1-And-110,Andaman,93.0410,12.0526,Aglaia lawii,Meliaceae,Tropical Moist deciduous,T,1
289,1-And-110,Andaman,93.0410,12.0526,Aglaia lawii,Meliaceae,Tropical Moist deciduous,T,12
290,1-And-110,Andaman,93.0410,12.0526,Aglaia spectabilis,Meliaceae,Tropical Moist deciduous,T,3
300,1-And-110,Andaman,93.0410,12.0526,Aglaia lawii,Meliaceae,Tropical Moist deciduous,T,4
285,1-And-110,Andaman,93.0410,12.0526,Myristica andamanica,Myristicaceae,Tropical Moist deciduous,T,1
287,1-And-110,Andaman,93.0410,12.0526,Syzygium andamanicum,Myrtaceae,Tropical Moist deciduous,T,1
297,1-And-110,Andaman,93.0410,12.0526,Syzygium samarangense,Myrtaceae,Tropical Moist deciduous,T,3
292,1-And-110,Andaman,93.0410,12.0526,Champereia manillana,Opilacaceae,Tropical Moist deciduous,S,2
288,1-And-110,Andaman,93.0410,12.0526,Oplismenus compositus,Poaceae,Tropical Moist deciduous,H,7
284,1-And-110,Andaman,93.0410,12.0526,Murraya paniculata,Rutaceae,Tropical Moist deciduous,T,1
294,1-And-110,Andaman,93.0410,12.0526,Murraya koenigii,Rutaceae,Tropical Moist deciduous,T,1
301,1-And-110,Andaman,93.0410,12.0526,Atalantia monophylla,Rutaceae,Tropical Moist deciduous,T,8
280,1-And-110,Andaman,93.0410,12.0526,Ganophyllum falcatum,Sapindaceae,Tropical Moist deciduous,T,1
286,1-And-110,Andaman,93.0410,12.0526,Sterculia villosa,Sterculiaceae,Tropical Moist deciduous,T,1
295,1-And-110,Andaman,93.0410,12.0526,Pterospermum acerifolium,Sterculiaceae,Tropical Moist deciduous,T,35
296,1-And-110,Andaman,93.0410,12.0526,Sterculia villosa,Sterculiaceae,Tropical Moist deciduous,T,4
303,1-And-110,Andaman,93.0410,12.0526,Sterculia villosa,Sterculiaceae,Tropical Moist deciduous,T,6
276,1-And-110,Andaman,93.0410,12.0526,Celtis timorensis,Ulmaceae,Tropical Moist deciduous,T,1
312,1-And-111,Andaman,93.0457,12.0496,Tabernaemontana alternifolia,Apocynaceae,Tropical Semi-evergreen,T,1
326,1-And-111,Andaman,93.0457,12.0496,Tabernaemontana alternifolia,Apocynaceae,Tropical Semi-evergreen,T,6
330,1-And-111,Andaman,93.0457,12.0496,Tabernaemontana alternifolia,Apocynaceae,Tropical Semi-evergreen,T,6
314,1-And-111,Andaman,93.0457,12.0496,Areca triandra,Arecaceae,Tropical Semi-evergreen,T,3
316,1-And-111,Andaman,93.0457,12.0496,Calamus andamanicus,Arecaceae,Tropical Semi-evergreen,C,4
317,1-And-111,Andaman,93.0457,12.0496,Calamus pseudorivalis,Arecaceae,Tropical Semi-evergreen,C,2
327,1-And-111,Andaman,93.0457,12.0496,Calamus andamanicus,Arecaceae,Tropical Semi-evergreen,C,4
329,1-And-111,Andaman,93.0457,12.0496,Pinanga coronata,Arecaceae,Tropical Semi-evergreen,T,3
306,1-And-111,Andaman,93.0457,12.0496,Diospyros marmorata,Ebenaceae,Tropical Semi-evergreen,T,1
319,1-And-111,Andaman,93.0457,12.0496,Diospyros marmorata,Ebenaceae,Tropical Semi-evergreen,T,7
328,1-And-111,Andaman,93.0457,12.0496,Diospyros undulata,Ebenaceae,Tropical Semi-evergreen,T,5
310,1-And-111,Andaman,93.0457,12.0496,Macaranga peltata,Euphorbiaceae,Tropical Semi-evergreen,T,1
309,1-And-111,Andaman,93.0457,12.0496,Lagerstroemia hypoleuca,Lythraceae,Tropical Semi-evergreen,T,1
304,1-And-111,Andaman,93.0457,12.0496,Aglaia lawii,Meliaceae,Tropical Semi-evergreen,T,1
313,1-And-111,Andaman,93.0457,12.0496,Aglaia lawii,Meliaceae,Tropical Semi-evergreen,T,13
331,1-And-111,Andaman,93.0457,12.0496,Aglaia lawii,Meliaceae,Tropical Semi-evergreen,T,10
322,1-And-111,Andaman,93.0457,12.0496,Phyllochlamys spinosa,Moraceae,Tropical Semi-evergreen,S,4
325,1-And-111,Andaman,93.0457,12.0496,Syzygium samarangense,Myrtaceae,Tropical Semi-evergreen,T,1
315,1-And-111,Andaman,93.0457,12.0496,Atalantia monophylla,Rutaceae,Tropical Semi-evergreen,T,15
321,1-And-111,Andaman,93.0457,12.0496,Murraya koenigii,Rutaceae,Tropical Semi-evergreen,T,6
308,1-And-111,Andaman,93.0457,12.0496,Ganophyllum falcatum,Sapindaceae,Tropical Semi-evergreen,T,1
320,1-And-111,Andaman,93.0457,12.0496,Ganophyllum falcatum,Sapindaceae,Tropical Semi-evergreen,T,20
307,1-And-111,Andaman,93.0457,12.0496,Diploknema butyracea,Sapotaceae,Tropical Semi-evergreen,T,1
324,1-And-111,Andaman,93.0457,12.0496,Striga asiatica,Scorphulariaceae,Tropical Semi-evergreen,T,5
311,1-And-111,Andaman,93.0457,12.0496,Sterculia villosa,Sterculiaceae,Tropical Semi-evergreen,T,1
323,1-And-111,Andaman,93.0457,12.0496,Sterculia villosa,Sterculiaceae,Tropical Semi-evergreen,T,8
305,1-And-111,Andaman,93.0457,12.0496,Celtis timorensis,Ulmaceae,Tropical Semi-evergreen,T,1
318,1-And-111,Andaman,93.0457,12.0496,Celtis timorensis,Ulmaceae,Tropical Semi-evergreen,T,13
343,1-And-112,Andaman,93.0397,12.0534,Tabernaemontana alternifolia,Apocynaceae,Tropical Moist deciduous,T,1
354,1-And-112,Andaman,93.0397,12.0534,Tabernaemontana alternifolia,Apocynaceae,Tropical Moist deciduous,T,6
353,1-And-112,Andaman,93.0397,12.0534,Calamus andamanicus,Arecaceae,Tropical Moist deciduous,C,4
347,1-And-112,Andaman,93.0397,12.0534,Canarium euphyllum,Burseraceae,Tropical Moist deciduous,T,6
346,1-And-112,Andaman,93.0397,12.0534,Calophyllum inophyllum,Clusiaceae,Tropical Moist deciduous,T,1
352,1-And-112,Andaman,93.0397,12.0534,Terminalia bialata,Combretaceae,Tropical Moist deciduous,T,4
334,1-And-112,Andaman,93.0397,12.0534,Diospyros pyrrhocarpa,Ebenaceae,Tropical Moist deciduous,T,1
338,1-And-112,Andaman,93.0397,12.0534,Macaranga peltata,Euphorbiaceae,Tropical Moist deciduous,T,1
339,1-And-112,Andaman,93.0397,12.0534,Macaranga tanarius,Euphorbiaceae,Tropical Moist deciduous,T,1
337,1-And-112,Andaman,93.0397,12.0534,Lagerstroemia hypoleuca,Lythraceae,Tropical Moist deciduous,T,1
332,1-And-112,Andaman,93.0397,12.0534,Aglaia lawii,Meliaceae,Tropical Moist deciduous,T,1
344,1-And-112,Andaman,93.0397,12.0534,Aglaia lawii,Meliaceae,Tropical Moist deciduous,T,31
355,1-And-112,Andaman,93.0397,12.0534,Aglaia lawii,Meliaceae,Tropical Moist deciduous,T,8
342,1-And-112,Andaman,93.0397,12.0534,Syzygium cumini,Myrtaceae,Tropical Moist deciduous,T,1
351,1-And-112,Andaman,93.0397,12.0534,Syzygium cumini,Myrtaceae,Tropical Moist deciduous,T,3
345,1-And-112,Andaman,93.0397,12.0534,Atalantia monophylla,Rutaceae,Tropical Moist deciduous,T,1
336,1-And-112,Andaman,93.0397,12.0534,Ganophyllum falcatum,Sapindaceae,Tropical Moist deciduous,T,1
335,1-And-112,Andaman,93.0397,12.0534,Diploknema butyracea,Sapotaceae,Tropical Moist deciduous,T,1
340,1-And-112,Andaman,93.0397,12.0534,Planchonella longipetiolata,Sapotaceae,Tropical Moist deciduous,T,1
349,1-And-112,Andaman,93.0397,12.0534,Diploknema butyracea,Sapotaceae,Tropical Moist deciduous,T,5
350,1-And-112,Andaman,93.0397,12.0534,Planchonella longipetiolata,Sapotaceae,Tropical Moist deciduous,T,2
341,1-And-112,Andaman,93.0397,12.0534,Sterculia villosa,Sterculiaceae,Tropical Moist deciduous,T,1
333,1-And-112,Andaman,93.0397,12.0534,Celtis timorensis,Ulmaceae,Tropical Moist deciduous,T,1
348,1-And-112,Andaman,93.0397,12.0534,Celtis timorensis,Ulmaceae,Tropical Moist deciduous,T,1
356,1-And-113,Andaman,93.0092,11.9908,Ceriops tagal,Rhizophoraceae,Tropical Semi-evergreen,T,1
357,1-And-113,Andaman,93.0092,11.9908,Rhizophora apiculata,Rhizophoraceae,Tropical Semi-evergreen,T,1
365,1-And-114,Andaman,93.0080,11.9956,Dracaena spicata,Agavaceae,Andaman tropical evergreen,T,1
375,1-And-114,Andaman,93.0080,11.9956,Colocasia esculenta,Araceae,Andaman tropical evergreen,T,2
379,1-And-114,Andaman,93.0080,11.9956,Calamus longisetus,Arecaceae,Andaman tropical evergreen,C,3
380,1-And-114,Andaman,93.0080,11.9956,Calamus pseudorivalis,Arecaceae,Andaman tropical evergreen,C,4
386,1-And-114,Andaman,93.0080,11.9956,Pinanga coronata,Arecaceae,Andaman tropical evergreen,T,8
395,1-And-114,Andaman,93.0080,11.9956,Calamus andamanicus,Arecaceae,Andaman tropical evergreen,C,4
398,1-And-114,Andaman,93.0080,11.9956,Pinanga coronata,Arecaceae,Andaman tropical evergreen,T,8
359,1-And-114,Andaman,93.0080,11.9956,Canarium euphyllum,Burseraceae,Andaman tropical evergreen,T,1
381,1-And-114,Andaman,93.0080,11.9956,Canarium euphyllum,Burseraceae,Andaman tropical evergreen,T,3
367,1-And-114,Andaman,93.0080,11.9956,Garcinia cowa,Clusiaceae,Andaman tropical evergreen,T,1
373,1-And-114,Andaman,93.0080,11.9956,Terminalia bialata,Combretaceae,Andaman tropical evergreen,T,1
393,1-And-114,Andaman,93.0080,11.9956,Terminalia bialata,Combretaceae,Andaman tropical evergreen,T,9
390,1-And-114,Andaman,93.0080,11.9956,Rhynchospora corymbosa,Cyperaceae,Andaman tropical evergreen,H,2
364,1-And-114,Andaman,93.0080,11.9956,Dipterocarpus grandiflorus,Dipterocarpaceae,Andaman tropical evergreen,T,1
361,1-And-114,Andaman,93.0080,11.9956,Diospyros crumenata,Ebenaceae,Andaman tropical evergreen,T,1
362,1-And-114,Andaman,93.0080,11.9956,Diospyros pilosiuscula,Ebenaceae,Andaman tropical evergreen,T,1
363,1-And-114,Andaman,93.0080,11.9956,Diospyros pyrrhocarpa,Ebenaceae,Andaman tropical evergreen,T,1
384,1-And-114,Andaman,93.0080,11.9956,Leea indica,Leeaceae,Andaman tropical evergreen,S,7
396,1-And-114,Andaman,93.0080,11.9956,Leea indica,Leeaceae,Andaman tropical evergreen,S,4
397,1-And-114,Andaman,93.0080,11.9956,Leea guineense,Leeaceae,Andaman tropical evergreen,T,3
358,1-And-114,Andaman,93.0080,11.9956,Aglaia lawii,Meliaceae,Andaman tropical evergreen,T,1
378,1-And-114,Andaman,93.0080,11.9956,Aglaia lawii,Meliaceae,Andaman tropical evergreen,T,5
369,1-And-114,Andaman,93.0080,11.9956,Myristica andamanica,Myristicaceae,Andaman tropical evergreen,T,1
385,1-And-114,Andaman,93.0080,11.9956,Endocomia macrocoma,Myristicaceae,Andaman tropical evergreen,T,5
372,1-And-114,Andaman,93.0080,11.9956,Syzygium cumini,Myrtaceae,Andaman tropical evergreen,T,1
392,1-And-114,Andaman,93.0080,11.9956,Syzygium samarangense,Myrtaceae,Andaman tropical evergreen,T,2
376,1-And-114,Andaman,93.0080,11.9956,Geodorum laxiflorum,Orchidaceae,Andaman tropical evergreen,H,3
377,1-And-114,Andaman,93.0080,11.9956,Oplismenus compositus,Poaceae,Andaman tropical evergreen,H,85
374,1-And-114,Andaman,93.0080,11.9956,Xanthophyllum andamanicum,Polygalaceae,Andaman tropical evergreen,T,1
368,1-And-114,Andaman,93.0080,11.9956,Murraya paniculata,Rutaceae,Andaman tropical evergreen,T,1
366,1-And-114,Andaman,93.0080,11.9956,Ganophyllum falcatum,Sapindaceae,Andaman tropical evergreen,T,1
383,1-And-114,Andaman,93.0080,11.9956,Ganophyllum falcatum,Sapindaceae,Andaman tropical evergreen,T,6
387,1-And-114,Andaman,93.0080,11.9956,Planchonella longipetiolata,Sapotaceae,Andaman tropical evergreen,T,5
370,1-And-114,Andaman,93.0080,11.9956,Pterocymbium tinctorium,Sterculiaceae,Andaman tropical evergreen,T,1
371,1-And-114,Andaman,93.0080,11.9956,Sterculia villosa,Sterculiaceae,Andaman tropical evergreen,T,1
388,1-And-114,Andaman,93.0080,11.9956,Pterocymbium tinctorium,Sterculiaceae,Andaman tropical evergreen,T,3
389,1-And-114,Andaman,93.0080,11.9956,Pterospermum acerifolium,Sterculiaceae,Andaman tropical evergreen,T,2
391,1-And-114,Andaman,93.0080,11.9956,Sterculia villosa,Sterculiaceae,Andaman tropical evergreen,T,3
360,1-And-114,Andaman,93.0080,11.9956,Celtis timorensis,Ulmaceae,Andaman tropical evergreen,T,1
382,1-And-114,Andaman,93.0080,11.9956,Celtis timorensis,Ulmaceae,Andaman tropical evergreen,T,2
394,1-And-114,Andaman,93.0080,11.9956,Tetrastigma lanceolarium,Vitaceae,Andaman tropical evergreen,C,3
399,1-And-115,Andaman,93.0125,11.9890,Alstonia kurzii,Apocynaceae,Tropical Semi-evergreen,T,1
409,1-And-115,Andaman,93.0125,11.9890,Amorphophallus longistylus,Araceae,Tropical Semi-evergreen,H,3
427,1-And-115,Andaman,93.0125,11.9890,Calamus andamanicus,Arecaceae,Tropical Semi-evergreen,C,5
426,1-And-115,Andaman,93.0125,11.9890,Melanthera biflora,Asteraceae,Tropical Semi-evergreen,H,3
406,1-And-115,Andaman,93.0125,11.9890,Pajanelia longifolia,Bignoneaceae,Tropical Semi-evergreen,T,1
400,1-And-115,Andaman,93.0125,11.9890,Canarium euphyllum,Burseraceae,Tropical Semi-evergreen,T,1
430,1-And-115,Andaman,93.0125,11.9890,Canarium euphyllum,Burseraceae,Tropical Semi-evergreen,T,6
403,1-And-115,Andaman,93.0125,11.9890,Garcinia cowa,Clusiaceae,Tropical Semi-evergreen,T,1
415,1-And-115,Andaman,93.0125,11.9890,Calophyllum inophyllum,Clusiaceae,Tropical Semi-evergreen,T,2
407,1-And-115,Andaman,93.0125,11.9890,Terminalia catappa,Combretaceae,Tropical Semi-evergreen,T,1
423,1-And-115,Andaman,93.0125,11.9890,Terminalia bialata,Combretaceae,Tropical Semi-evergreen,T,6
404,1-And-115,Andaman,93.0125,11.9890,Hopea odorata,Dipterocarpaceae,Tropical Semi-evergreen,T,1
420,1-And-115,Andaman,93.0125,11.9890,Hopea odorata,Dipterocarpaceae,Tropical Semi-evergreen,T,4
431,1-And-115,Andaman,93.0125,11.9890,Hopea odorata,Dipterocarpaceae,Tropical Semi-evergreen,T,24
402,1-And-115,Andaman,93.0125,11.9890,Diospyros crumenata,Ebenaceae,Tropical Semi-evergreen,T,1
413,1-And-115,Andaman,93.0125,11.9890,Phyllanthus amarus,Euphorbiaceae,Tropical Semi-evergreen,H,3
418,1-And-115,Andaman,93.0125,11.9890,Derris elliptica,Fabaceae,Tropical Semi-evergreen,C,3
428,1-And-115,Andaman,93.0125,11.9890,Leea indica,Leeaceae,Tropical Semi-evergreen,S,6
429,1-And-115,Andaman,93.0125,11.9890,Leea guineense,Leeaceae,Tropical Semi-evergreen,T,3
412,1-And-115,Andaman,93.0125,11.9890,Phrynium pubinerve,Marantaceae,Tropical Semi-evergreen,H,5
414,1-And-115,Andaman,93.0125,11.9890,Aglaia lawii,Meliaceae,Tropical Semi-evergreen,T,7
421,1-And-115,Andaman,93.0125,11.9890,Phyllochlamys spinosa,Moraceae,Tropical Semi-evergreen,S,1
422,1-And-115,Andaman,93.0125,11.9890,Syzygium samarangense,Myrtaceae,Tropical Semi-evergreen,T,5
411,1-And-115,Andaman,93.0125,11.9890,Geodorum laxiflorum,Orchidaceae,Tropical Semi-evergreen,H,16
410,1-And-115,Andaman,93.0125,11.9890,Cyrtococcum trigonum,Poaceae,Tropical Semi-evergreen,H,32
405,1-And-115,Andaman,93.0125,11.9890,Murraya paniculata,Rutaceae,Tropical Semi-evergreen,T,1
419,1-And-115,Andaman,93.0125,11.9890,Ganophyllum falcatum,Sapindaceae,Tropical Semi-evergreen,T,3
432,1-And-115,Andaman,93.0125,11.9890,Pterocymbium tinctorium,Sterculiaceae,Tropical Semi-evergreen,T,6
433,1-And-115,Andaman,93.0125,11.9890,Sterculia villosa,Sterculiaceae,Tropical Semi-evergreen,T,2
408,1-And-115,Andaman,93.0125,11.9890,Tetrameles nudiflora,Tetrameliaceae,Tropical Semi-evergreen,T,1
424,1-And-115,Andaman,93.0125,11.9890,Tetrameles nudiflora,Tetrameliaceae,Tropical Semi-evergreen,T,1
401,1-And-115,Andaman,93.0125,11.9890,Celtis timorensis,Ulmaceae,Tropical Semi-evergreen,T,1
416,1-And-115,Andaman,93.0125,11.9890,Celtis timorensis,Ulmaceae,Tropical Semi-evergreen,T,12
425,1-And-115,Andaman,93.0125,11.9890,Trema cannabina,Ulmaceae,Tropical Semi-evergreen,T,4
417,1-And-115,Andaman,93.0125,11.9890,Donax canniformis,Zingiberaceae,Tropical Semi-evergreen,H,3
434,1-And-116,Andaman,92.9594,12.0102,Alstonia kurzii,Apocynaceae,Secondary tropical evergreen,T,1
446,1-And-116,Andaman,92.9594,12.0102,Amorphophallus longistylus,Araceae,Secondary tropical evergreen,H,3
447,1-And-116,Andaman,92.9594,12.0102,Colocasia esculenta,Araceae,Secondary tropical evergreen,T,4
454,1-And-116,Andaman,92.9594,12.0102,Calamus pseudorivalis,Arecaceae,Secondary tropical evergreen,C,3
461,1-And-116,Andaman,92.9594,12.0102,Pinanga coronata,Arecaceae,Secondary tropical evergreen,T,2
465,1-And-116,Andaman,92.9594,12.0102,Calamus andamanicus,Arecaceae,Secondary tropical evergreen,C,3
467,1-And-116,Andaman,92.9594,12.0102,Pinanga coronata,Arecaceae,Secondary tropical evergreen,T,2
438,1-And-116,Andaman,92.9594,12.0102,Garcinia cowa,Clusiaceae,Secondary tropical evergreen,T,1
440,1-And-116,Andaman,92.9594,12.0102,Mesua ferrea,Clusiaceae,Secondary tropical evergreen,T,1
444,1-And-116,Andaman,92.9594,12.0102,Terminalia bialata,Combretaceae,Secondary tropical evergreen,T,1
439,1-And-116,Andaman,92.9594,12.0102,Hopea odorata,Dipterocarpaceae,Secondary tropical evergreen,T,1
436,1-And-116,Andaman,92.9594,12.0102,Pongamia pinnata,Fabaceae,Secondary tropical evergreen,T,1
451,1-And-116,Andaman,92.9594,12.0102,Leea indica,Leeaceae,Secondary tropical evergreen,S,24
459,1-And-116,Andaman,92.9594,12.0102,Leea indica,Leeaceae,Secondary tropical evergreen,S,3
466,1-And-116,Andaman,92.9594,12.0102,Leea guineense,Leeaceae,Secondary tropical evergreen,T,3
453,1-And-116,Andaman,92.9594,12.0102,Aglaia spectabilis,Meliaceae,Secondary tropical evergreen,T,3
437,1-And-116,Andaman,92.9594,12.0102,Ficus hispida,Moraceae,Secondary tropical evergreen,T,1
441,1-And-116,Andaman,92.9594,12.0102,Myristica andamanica,Myristicaceae,Secondary tropical evergreen,T,1
460,1-And-116,Andaman,92.9594,12.0102,Myristica andamanica,Myristicaceae,Secondary tropical evergreen,T,1
443,1-And-116,Andaman,92.9594,12.0102,Syzygium cumini,Myrtaceae,Secondary tropical evergreen,T,1
456,1-And-116,Andaman,92.9594,12.0102,Champereia manillana,Opilacaceae,Secondary tropical evergreen,S,2
450,1-And-116,Andaman,92.9594,12.0102,Geodorum laxiflorum,Orchidaceae,Secondary tropical evergreen,H,7
448,1-And-116,Andaman,92.9594,12.0102,Cyrtococcum patens,Poaceae,Secondary tropical evergreen,H,4
449,1-And-116,Andaman,92.9594,12.0102,Cyrtococcum patens,Poaceae,Secondary tropical evergreen,H,12
452,1-And-116,Andaman,92.9594,12.0102,Oplismenus compositus,Poaceae,Secondary tropical evergreen,H,69
458,1-And-116,Andaman,92.9594,12.0102,Ganophyllum falcatum,Sapindaceae,Secondary tropical evergreen,T,2
457,1-And-116,Andaman,92.9594,12.0102,Diploknema butyracea,Sapotaceae,Secondary tropical evergreen,T,3
442,1-And-116,Andaman,92.9594,12.0102,Pterocymbium tinctorium,Sterculiaceae,Secondary tropical evergreen,T,1
462,1-And-116,Andaman,92.9594,12.0102,Sterculia villosa,Sterculiaceae,Secondary tropical evergreen,T,6
445,1-And-116,Andaman,92.9594,12.0102,Tetrameles nudiflora,Tetrameliaceae,Secondary tropical evergreen,T,1
463,1-And-116,Andaman,92.9594,12.0102,Tetrameles nudiflora,Tetrameliaceae,Secondary tropical evergreen,T,4
435,1-And-116,Andaman,92.9594,12.0102,Celtis timorensis,Ulmaceae,Secondary tropical evergreen,T,1
455,1-And-116,Andaman,92.9594,12.0102,Celtis timorensis,Ulmaceae,Secondary tropical evergreen,T,1
464,1-And-116,Andaman,92.9594,12.0102,Tetrastigma lanceolarium,Vitaceae,Secondary tropical evergreen,C,4
476,1-And-117,Andaman,92.9653,12.0021,Parishia insignis,Anacardiaceae,Andaman tropical evergreen,T,1
484,1-And-117,Andaman,92.9653,12.0021,Alstonia kurzii,Apocynaceae,Andaman tropical evergreen,T,2
